contract_symbol,last_trade_date,strike,last_price,bid,ask,change,percent_change,volume,open_interest,implied_volatility,in_the_money,contract_size,currency,expiration,type,date_pulled
AAPL251107P00275000,2025-10-03 18:06:02+00:00,275.0,19.32,19.0,20.2,0.0,0.0,46.0,22,0.2474440490722656,True,REGULAR,USD,2025-11-07,P,2025-10-06
AAPL251107P00280000,2025-10-06 15:41:31+00:00,280.0,23.75,23.25,24.5,0.2800007,1.1930153,5.0,6,0.24732197998046873,True,REGULAR,USD,2025-11-07,P,2025-10-06
AAPL251114C00210000,2025-10-03 18:38:21+00:00,210.0,49.41,47.85,48.9,0.0,0.0,1.0,1,0.5076953527832031,True,REGULAR,USD,2025-11-14,C,2025-10-06
AAPL251114C00215000,2025-10-06 16:16:20+00:00,215.0,43.37,43.0,43.75,-1.8800011,-4.1546984,22.0,1,0.4537408142089844,True,REGULAR,USD,2025-11-14,C,2025-10-06
AAPL251114C00220000,2025-10-06 14:17:58+00:00,220.0,40.11,36.65,38.7,0.9900017,2.5306792,142.0,2,0.4071104211425781,True,REGULAR,USD,2025-11-14,C,2025-10-06
AAPL251114C00225000,2025-10-03 17:08:52+00:00,225.0,35.15,33.2,34.35,0.0,0.0,1.0,1,0.39929799926757814,True,REGULAR,USD,2025-11-14,C,2025-10-06
AAPL251114C00230000,2025-10-02 19:20:18+00:00,230.0,29.25,28.9,29.7,-0.69000053,-2.304611,3.0,1,0.370123486328125,True,REGULAR,USD,2025-11-14,C,2025-10-06
AAPL251114C00235000,2025-10-03 13:30:07+00:00,235.0,22.75,24.6,25.3,0.0,0.0,1.0,26,0.3481510498046875,True,REGULAR,USD,2025-11-14,C,2025-10-06
AAPL251114C00240000,2025-10-06 19:43:19+00:00,240.0,20.84,19.4,21.5,-0.47999954,-2.251405,76.0,28,0.34290207885742185,True,REGULAR,USD,2025-11-14,C,2025-10-06
AAPL251114C00250000,2025-10-06 18:45:40+00:00,250.0,13.2,13.3,13.45,-0.9499998,-6.71378,69.0,88,0.2912668530273437,True,REGULAR,USD,2025-11-14,C,2025-10-06
AAPL251114C00255000,2025-10-06 19:45:32+00:00,255.0,10.6,10.3,10.4,-0.39999962,-3.6363602,308.0,193,0.2821727056884765,True,REGULAR,USD,2025-11-14,C,2025-10-06
AAPL251114C00260000,2025-10-06 19:59:01+00:00,260.0,7.85,7.7,7.8,-0.46000051,-5.535506,704.0,98,0.27448235290527345,False,REGULAR,USD,2025-11-14,C,2025-10-06
AAPL251114C00265000,2025-10-06 18:58:34+00:00,265.0,5.68,5.65,5.75,-0.4500003,-7.340951,78.0,77,0.27069821105957037,False,REGULAR,USD,2025-11-14,C,2025-10-06
AAPL251114C00270000,2025-10-06 19:49:54+00:00,270.0,4.24,4.0,4.1,0.03999996,0.95238006,136.0,69,0.2667920001220704,False,REGULAR,USD,2025-11-14,C,2025-10-06
AAPL251114C00275000,2025-10-06 19:10:16+00:00,275.0,2.85,2.8,3.3,-0.1400001,-4.6822777,626.0,176,0.28125718749999995,False,REGULAR,USD,2025-11-14,C,2025-10-06
AAPL251114C00280000,2025-10-06 18:21:47+00:00,280.0,2.03,1.92,1.97,0.029999971,1.4999986,244.0,57,0.26392337646484376,False,REGULAR,USD,2025-11-14,C,2025-10-06
AAPL251114C00285000,2025-10-06 19:30:20+00:00,285.0,1.38,1.31,1.35,0.01999998,1.4705868,11.0,19,0.26489992919921873,False,REGULAR,USD,2025-11-14,C,2025-10-06
AAPL251114C00290000,2025-10-06 19:28:31+00:00,290.0,0.93,0.89,0.93,-0.06999999,-6.999999,4.0,38,0.26758544921875,False,REGULAR,USD,2025-11-14,C,2025-10-06
AAPL251114C00295000,2025-10-06 17:49:15+00:00,295.0,0.64,0.61,0.64,0.089999974,16.36363,2.0,59,0.2706371765136719,False,REGULAR,USD,2025-11-14,C,2025-10-06
AAPL251114C00300000,2025-10-06 14:20:31+00:00,300.0,0.43,0.42,0.45,0.02000001,4.8780513,50.0,71,0.2751537329101562,False,REGULAR,USD,2025-11-14,C,2025-10-06
AAPL251114C00305000,2025-10-06 16:39:29+00:00,305.0,0.31,0.29,0.32,-0.030000001,-8.823529,20.0,1,0.2802806347656249,False,REGULAR,USD,2025-11-14,C,2025-10-06
AAPL251114C00310000,2025-10-03 14:21:38+00:00,310.0,0.24,0.19,0.23,0.0,0.0,2.0,2,0.28565167480468745,False,REGULAR,USD,2025-11-14,C,2025-10-06
AAPL251114C00315000,2025-10-06 13:59:42+00:00,315.0,0.15,0.13,0.15,0.0,0.0,6.0,4,0.28711650390624993,False,REGULAR,USD,2025-11-14,C,2025-10-06
AAPL251114C00320000,2025-10-03 15:23:20+00:00,320.0,0.12,0.09,0.12,0.0,0.0,73.0,9,0.2963937548828125,False,REGULAR,USD,2025-11-14,C,2025-10-06
AAPL251114C00325000,2025-10-03 19:58:16+00:00,325.0,0.07,0.06,0.09,0.0,0.0,134.0,67,0.30274134765625,False,REGULAR,USD,2025-11-14,C,2025-10-06
AAPL251114P00155000,2025-10-03 16:15:44+00:00,155.0,0.09,0.04,0.08,0.0,0.0,2.0,1,0.5898478515625001,False,REGULAR,USD,2025-11-14,P,2025-10-06
AAPL251114P00170000,2025-10-06 19:21:47+00:00,170.0,0.14,0.0,0.12,0.030000001,27.272728,1.0,1,0.532231240234375,False,REGULAR,USD,2025-11-14,P,2025-10-06
AAPL251114P00185000,2025-10-06 17:40:21+00:00,185.0,0.18,0.0,0.19,0.02000001,12.500007,7.0,21,0.46143116699218756,False,REGULAR,USD,2025-11-14,P,2025-10-06
AAPL251114P00190000,2025-10-06 16:07:17+00:00,190.0,0.19,0.01,0.23,0.0,0.0,7.0,1,0.44043528320312497,False,REGULAR,USD,2025-11-14,P,2025-10-06
AAPL251114P00195000,2025-10-06 16:07:10+00:00,195.0,0.24,0.24,0.27,0.0,0.0,13.0,3,0.41748629394531245,False,REGULAR,USD,2025-11-14,P,2025-10-06
AAPL251114P00200000,2025-10-06 16:17:40+00:00,200.0,0.32,0.3,0.33,0.00999999,3.2258034,114.0,429,0.3969786865234375,False,REGULAR,USD,2025-11-14,P,2025-10-06
AAPL251114P00205000,2025-10-06 17:40:21+00:00,205.0,0.4,0.37,0.41,0.030000001,8.108108,5.0,4,0.3776917700195312,False,REGULAR,USD,2025-11-14,P,2025-10-06
AAPL251114P00210000,2025-10-06 18:29:17+00:00,210.0,0.52,0.0,0.93,0.03999999,8.333331,28.0,29,0.4063780065917969,False,REGULAR,USD,2025-11-14,P,2025-10-06
AAPL251114P00215000,2025-10-06 18:29:17+00:00,215.0,0.65,0.62,0.87,0.049999952,8.333325,41.0,30,0.36255520263671875,False,REGULAR,USD,2025-11-14,P,2025-10-06
AAPL251114P00220000,2025-10-06 18:29:17+00:00,220.0,0.9,0.61,1.02,0.089999974,11.111108,39.0,12,0.33789724609375,False,REGULAR,USD,2025-11-14,P,2025-10-06
AAPL251114P00225000,2025-10-06 19:35:12+00:00,225.0,1.19,1.12,1.17,0.08000004,7.2072105,16.0,42,0.3106758386230468,False,REGULAR,USD,2025-11-14,P,2025-10-06
AAPL251114P00230000,2025-10-06 19:22:12+00:00,230.0,1.62,1.55,1.6,0.13,8.724833,26.0,29,0.2978585839843749,False,REGULAR,USD,2025-11-14,P,2025-10-06
AAPL251114P00235000,2025-10-06 18:51:16+00:00,235.0,2.28,2.15,2.21,0.23000002,11.219513,37.0,37,0.2866282275390625,False,REGULAR,USD,2025-11-14,P,2025-10-06
AAPL251114P00240000,2025-10-06 19:04:10+00:00,240.0,3.02,3.0,3.1,0.19000006,6.7137833,38.0,40,0.2782054602050781,False,REGULAR,USD,2025-11-14,P,2025-10-06
AAPL251114P00245000,2025-10-06 19:46:49+00:00,245.0,4.15,4.15,4.25,0.11000013,2.7227757,41.0,27,0.2688061401367187,False,REGULAR,USD,2025-11-14,P,2025-10-06
AAPL251114P00250000,2025-10-06 19:22:46+00:00,250.0,5.9,5.7,5.8,0.6500001,12.380954,42.0,62,0.2613599255371094,False,REGULAR,USD,2025-11-14,P,2025-10-06
AAPL251114P00255000,2025-10-06 17:03:50+00:00,255.0,7.73,7.65,7.75,0.42999983,5.8904085,87.0,179,0.2537306072998047,False,REGULAR,USD,2025-11-14,P,2025-10-06
AAPL251114P00260000,2025-10-06 17:15:51+00:00,260.0,10.3,8.85,10.2,0.72000027,7.515661,8.0,48,0.2475661181640625,True,REGULAR,USD,2025-11-14,P,2025-10-06
AAPL251114P00265000,2025-10-06 19:18:38+00:00,265.0,13.18,11.0,13.15,1.0600004,8.745878,4.0,2,0.2423781817626953,True,REGULAR,USD,2025-11-14,P,2025-10-06
AAPL251121C00100000,2025-10-03 18:00:33+00:00,100.0,157.83,156.7,157.7,0.0,0.0,1.0,30,1.2714880175781247,True,REGULAR,USD,2025-11-21,C,2025-10-06
AAPL251121C00105000,2025-09-16 13:50:57+00:00,105.0,134.9,151.3,153.05,0.0,0.0,2.0,4,1.201175869140625,True,REGULAR,USD,2025-11-21,C,2025-10-06
AAPL251121C00110000,2025-07-31 14:57:13+00:00,110.0,100.22,145.05,146.8,0.0,0.0,10.0,1,0.9414068359375,True,REGULAR,USD,2025-11-21,C,2025-10-06
AAPL251121C00115000,2025-09-05 19:13:14+00:00,115.0,125.6,141.75,142.8,0.0,0.0,3.0,10,1.12109814453125,True,REGULAR,USD,2025-11-21,C,2025-10-06
AAPL251121C00120000,2025-09-19 16:30:16+00:00,120.0,124.87,136.8,137.9,0.0,0.0,1.0,3,1.087895185546875,True,REGULAR,USD,2025-11-21,C,2025-10-06
AAPL251121C00125000,2025-09-22 13:49:38+00:00,125.0,126.1,131.3,132.65,0.0,0.0,15.0,40,0.911133701171875,True,REGULAR,USD,2025-11-21,C,2025-10-06
AAPL251121C00130000,2025-09-03 14:57:28+00:00,130.0,108.05,127.65,129.35,0.0,0.0,13.0,60,1.189457177734375,True,REGULAR,USD,2025-11-21,C,2025-10-06
AAPL251121C00135000,2025-10-06 19:47:23+00:00,135.0,122.65,121.6,122.7,28.989998,30.952377,1.0,4,0.8828136718749999,True,REGULAR,USD,2025-11-21,C,2025-10-06
AAPL251121C00140000,2025-10-03 16:25:56+00:00,140.0,119.2,116.55,118.2,0.0,0.0,4.0,60,0.8940440283203124,True,REGULAR,USD,2025-11-21,C,2025-10-06
AAPL251121C00145000,2025-10-02 17:30:09+00:00,145.0,113.1,111.95,112.8,-0.08000183,-0.07068548,1.0,151,0.8481460498046874,True,REGULAR,USD,2025-11-21,C,2025-10-06
AAPL251121C00150000,2025-10-02 17:18:59+00:00,150.0,108.4,106.75,107.75,0.0,0.0,1.0,631,0.7768577001953125,True,REGULAR,USD,2025-11-21,C,2025-10-06
AAPL251121C00155000,2025-10-03 18:35:47+00:00,155.0,103.84,101.75,102.8,0.0,0.0,2.0,105,0.7402369726562499,True,REGULAR,USD,2025-11-21,C,2025-10-06
AAPL251121C00160000,2025-10-03 18:11:26+00:00,160.0,97.87,96.7,97.9,0.0,0.0,1.0,77,0.7043486596679689,True,REGULAR,USD,2025-11-21,C,2025-10-06
AAPL251121C00165000,2025-10-06 18:42:06+00:00,165.0,92.0,91.75,93.05,-0.83000183,-0.8941095,15.0,571,0.6826203613281252,True,REGULAR,USD,2025-11-21,C,2025-10-06
AAPL251121C00170000,2025-10-06 16:03:02+00:00,170.0,88.31,86.7,88.45,-1.090004,-1.2192438,4.0,69,0.6699251757812501,True,REGULAR,USD,2025-11-21,C,2025-10-06
AAPL251121C00175000,2025-10-06 13:30:04+00:00,175.0,83.63,82.1,83.1,-0.38000488,-0.4523329,2.0,339,0.6333044482421876,True,REGULAR,USD,2025-11-21,C,2025-10-06
AAPL251121C00180000,2025-10-03 15:41:56+00:00,180.0,78.25,77.15,78.5,-1.8499985,-2.309611,15.0,283,0.6215858154296876,True,REGULAR,USD,2025-11-21,C,2025-10-06
AAPL251121C00185000,2025-10-03 15:14:12+00:00,185.0,74.4,72.25,73.1,0.0,0.0,4.0,527,0.5644574804687501,True,REGULAR,USD,2025-11-21,C,2025-10-06
AAPL251121C00190000,2025-10-06 15:47:03+00:00,190.0,68.25,67.05,68.35,-0.37000275,-0.5392054,4.0,505,0.5290574438476563,True,REGULAR,USD,2025-11-21,C,2025-10-06
AAPL251121C00195000,2025-10-02 18:35:32+00:00,195.0,63.52,62.6,63.1,-0.90999985,-1.4123853,5.0,550,0.506840869140625,True,REGULAR,USD,2025-11-21,C,2025-10-06
AAPL251121C00200000,2025-10-03 19:10:17+00:00,200.0,59.2,57.9,58.1,0.0,0.0,12.0,1845,0.4909718872070313,True,REGULAR,USD,2025-11-21,C,2025-10-06
AAPL251121C00205000,2025-10-06 13:35:57+00:00,205.0,54.48,53.0,53.65,0.11000061,0.20231858,6.0,1445,0.4929249926757813,True,REGULAR,USD,2025-11-21,C,2025-10-06
AAPL251121C00210000,2025-10-06 19:27:02+00:00,210.0,48.1,47.75,48.4,-1.6000023,-3.2193205,6.0,2018,0.43579665771484377,True,REGULAR,USD,2025-11-21,C,2025-10-06
AAPL251121C00215000,2025-10-06 18:22:04+00:00,215.0,43.0,43.3,43.6,-1.6500015,-3.695412,24.0,3104,0.4094297338867187,True,REGULAR,USD,2025-11-21,C,2025-10-06
AAPL251121C00220000,2025-10-06 19:52:30+00:00,220.0,39.05,38.65,38.9,-1.0,-2.4968789,16175.0,40117,0.38672488281249995,True,REGULAR,USD,2025-11-21,C,2025-10-06
AAPL251121C00225000,2025-10-06 19:58:30+00:00,225.0,34.17,33.95,34.25,-0.88000107,-2.5107021,98.0,6365,0.3635317553710938,True,REGULAR,USD,2025-11-21,C,2025-10-06
AAPL251121C00230000,2025-10-06 19:52:39+00:00,230.0,29.87,29.5,29.7,-0.76999855,-2.51305,228.0,13447,0.3414372497558594,True,REGULAR,USD,2025-11-21,C,2025-10-06
AAPL251121C00235000,2025-10-06 18:59:31+00:00,235.0,25.02,25.2,25.4,-1.3999996,-5.2990146,100.0,17812,0.3249579223632812,True,REGULAR,USD,2025-11-21,C,2025-10-06
AAPL251121C00240000,2025-10-06 19:53:33+00:00,240.0,21.52,21.15,21.35,-0.65999985,-2.975653,148.0,15207,0.3112861840820312,True,REGULAR,USD,2025-11-21,C,2025-10-06
AAPL251121C00245000,2025-10-06 19:45:16+00:00,245.0,17.75,17.35,17.55,-0.45000076,-2.4725316,166.0,22883,0.29822479125976553,True,REGULAR,USD,2025-11-21,C,2025-10-06
AAPL251121C00250000,2025-10-06 19:57:28+00:00,250.0,14.3,13.95,14.1,-0.4499998,-3.050846,2992.0,25681,0.2872385729980468,True,REGULAR,USD,2025-11-21,C,2025-10-06
AAPL251121C00255000,2025-10-06 19:45:46+00:00,255.0,11.11,10.95,11.1,-0.42000008,-3.642672,832.0,16343,0.27945666839599603,True,REGULAR,USD,2025-11-21,C,2025-10-06
AAPL251121C00260000,2025-10-06 19:59:22+00:00,260.0,8.45,8.4,8.5,-0.5500002,-6.111113,2729.0,20313,0.2723156265258788,False,REGULAR,USD,2025-11-21,C,2025-10-06
AAPL251121C00265000,2025-10-06 19:56:24+00:00,265.0,6.45,6.3,6.35,-0.23000002,-3.443114,1505.0,44739,0.2667920001220704,False,REGULAR,USD,2025-11-21,C,2025-10-06
AAPL251121C00270000,2025-10-06 19:57:48+00:00,270.0,4.73,4.55,4.65,-0.119999886,-2.4742246,1760.0,10219,0.2631299273681641,False,REGULAR,USD,2025-11-21,C,2025-10-06
AAPL251121C00275000,2025-10-06 19:55:21+00:00,275.0,3.3,3.25,3.35,-0.1500001,-4.347829,1398.0,20612,0.2612378564453125,False,REGULAR,USD,2025-11-21,C,2025-10-06
AAPL251121C00280000,2025-10-06 19:58:32+00:00,280.0,2.35,2.31,2.35,-0.06000018,-2.489634,1188.0,19945,0.25928475097656256,False,REGULAR,USD,2025-11-21,C,2025-10-06
AAPL251121C00285000,2025-10-06 19:50:55+00:00,285.0,1.71,1.6,1.64,0.100000024,6.211181,627.0,5232,0.2590406127929688,False,REGULAR,USD,2025-11-21,C,2025-10-06
AAPL251121C00290000,2025-10-06 19:54:57+00:00,290.0,1.19,1.12,1.15,0.07000005,6.250005,375.0,4495,0.2606275109863281,False,REGULAR,USD,2025-11-21,C,2025-10-06
AAPL251121C00295000,2025-10-06 19:03:00+00:00,295.0,0.8,0.78,0.8,-0.00999999,-1.2345667,66.0,2254,0.2624585473632813,False,REGULAR,USD,2025-11-21,C,2025-10-06
AAPL251121C00300000,2025-10-06 19:54:07+00:00,300.0,0.57,0.54,0.56,0.04000002,7.547174,353.0,7144,0.2651440673828125,False,REGULAR,USD,2025-11-21,C,2025-10-06
AAPL251121C00305000,2025-10-06 18:34:25+00:00,305.0,0.39,0.37,0.4,0.029999971,8.333325,214.0,603,0.2690502783203125,False,REGULAR,USD,2025-11-21,C,2025-10-06
AAPL251121C00310000,2025-10-06 19:22:53+00:00,310.0,0.28,0.27,0.28,0.049999997,21.739128,59.0,1076,0.2722240747070312,False,REGULAR,USD,2025-11-21,C,2025-10-06
AAPL251121C00315000,2025-10-06 18:39:17+00:00,315.0,0.19,0.18,0.2,-0.010000005,-5.0000024,35.0,603,0.2761302856445312,False,REGULAR,USD,2025-11-21,C,2025-10-06
AAPL251121C00320000,2025-10-06 15:07:10+00:00,320.0,0.13,0.12,0.15,0.019999996,18.181814,9.0,328,0.28174546386718746,False,REGULAR,USD,2025-11-21,C,2025-10-06
AAPL251121C00325000,2025-10-06 19:49:02+00:00,325.0,0.11,0.09,0.11,-0.009999998,-8.333331,6.0,2094,0.28613995117187496,False,REGULAR,USD,2025-11-21,C,2025-10-06
AAPL251121C00330000,2025-10-06 15:36:59+00:00,330.0,0.07,0.06,0.08,0.02,40.0,126.0,187,0.29053443847656246,False,REGULAR,USD,2025-11-21,C,2025-10-06
AAPL251121C00335000,2025-10-06 19:02:07+00:00,335.0,0.03,0.04,0.06,-0.03,-50.0,142.0,209,0.29492892578124996,False,REGULAR,USD,2025-11-21,C,2025-10-06
AAPL251121C00340000,2025-10-06 13:30:02+00:00,340.0,0.04,0.02,0.05,-0.02,-33.333336,20.0,555,0.30371790039062496,False,REGULAR,USD,2025-11-21,C,2025-10-06
AAPL251121C00345000,2025-10-06 19:59:17+00:00,345.0,0.03,0.02,0.03,-0.01,-25.0,14.0,806,0.3007882421875,False,REGULAR,USD,2025-11-21,C,2025-10-06
AAPL251121C00350000,2025-10-06 19:53:33+00:00,350.0,0.02,0.01,0.04,-0.01,-33.333336,3.0,3264,0.32227240234374993,False,REGULAR,USD,2025-11-21,C,2025-10-06
AAPL251121P00100000,2025-10-06 18:25:39+00:00,100.0,0.02,0.01,0.02,0.0,0.0,1.0,468,0.85937640625,False,REGULAR,USD,2025-11-21,P,2025-10-06
AAPL251121P00105000,2025-10-06 16:22:16+00:00,105.0,0.01,0.01,0.02,-0.01,-50.0,2.0,120,0.8125018749999999,False,REGULAR,USD,2025-11-21,P,2025-10-06
AAPL251121P00110000,2025-10-06 17:45:57+00:00,110.0,0.01,0.01,0.03,0.0,0.0,2.0,378,0.79687703125,False,REGULAR,USD,2025-11-21,P,2025-10-06
AAPL251121P00115000,2025-10-03 19:14:19+00:00,115.0,0.01,0.01,0.03,-0.02,-66.66667,1.0,740,0.7578149218750001,False,REGULAR,USD,2025-11-21,P,2025-10-06
AAPL251121P00120000,2025-10-06 17:04:33+00:00,120.0,0.04,0.01,0.04,0.0,0.0,38.0,1049,0.7304714453125,False,REGULAR,USD,2025-11-21,P,2025-10-06
AAPL251121P00125000,2025-10-02 18:56:26+00:00,125.0,0.03,0.01,0.04,0.0,0.0,51.0,258,0.6953155468750001,False,REGULAR,USD,2025-11-21,P,2025-10-06
AAPL251121P00130000,2025-10-03 19:37:35+00:00,130.0,0.04,0.02,0.05,0.0,0.0,1.0,1310,0.6796907031250001,False,REGULAR,USD,2025-11-21,P,2025-10-06
AAPL251121P00135000,2025-10-06 19:35:37+00:00,135.0,0.05,0.03,0.05,0.0,0.0,1.0,644,0.6523472265625001,False,REGULAR,USD,2025-11-21,P,2025-10-06
AAPL251121P00140000,2025-10-03 19:38:14+00:00,140.0,0.05,0.04,0.06,0.0,0.0,42.0,1572,0.632816171875,False,REGULAR,USD,2025-11-21,P,2025-10-06
AAPL251121P00145000,2025-10-03 14:20:24+00:00,145.0,0.06,0.05,0.07,0.0,0.0,3.0,760,0.6093789062500001,False,REGULAR,USD,2025-11-21,P,2025-10-06
AAPL251121P00150000,2025-10-03 19:53:06+00:00,150.0,0.07,0.06,0.07,-0.009999998,-12.499997,1.0,3574,0.5820354296875,False,REGULAR,USD,2025-11-21,P,2025-10-06
AAPL251121P00155000,2025-10-06 13:33:35+00:00,155.0,0.07,0.07,0.09,-0.009999998,-12.499997,1.0,1110,0.5625043750000001,False,REGULAR,USD,2025-11-21,P,2025-10-06
AAPL251121P00160000,2025-10-03 16:47:21+00:00,160.0,0.09,0.08,0.11,0.0,0.0,50.0,1670,0.5410202148437502,False,REGULAR,USD,2025-11-21,P,2025-10-06
AAPL251121P00165000,2025-10-03 19:06:16+00:00,165.0,0.13,0.1,0.12,0.0,0.0,17.0,4555,0.51758294921875,False,REGULAR,USD,2025-11-21,P,2025-10-06
AAPL251121P00170000,2025-10-06 16:17:02+00:00,170.0,0.14,0.12,0.14,0.0,0.0,2.0,5078,0.5009815527343751,False,REGULAR,USD,2025-11-21,P,2025-10-06
AAPL251121P00175000,2025-10-06 14:10:36+00:00,175.0,0.17,0.15,0.17,0.010000005,6.2500033,1.0,3806,0.481450498046875,False,REGULAR,USD,2025-11-21,P,2025-10-06
AAPL251121P00180000,2025-10-06 18:43:53+00:00,180.0,0.19,0.18,0.2,0.00999999,5.55555,50.0,14071,0.46045461425781253,False,REGULAR,USD,2025-11-21,P,2025-10-06
AAPL251121P00185000,2025-10-06 18:02:11+00:00,185.0,0.23,0.21,0.24,0.010000005,4.545457,5.0,11422,0.44043528320312497,False,REGULAR,USD,2025-11-21,P,2025-10-06
AAPL251121P00190000,2025-10-03 19:49:05+00:00,190.0,0.27,0.26,0.28,0.0,0.0,24.0,6236,0.418951123046875,False,REGULAR,USD,2025-11-21,P,2025-10-06
AAPL251121P00195000,2025-10-06 18:43:37+00:00,195.0,0.34,0.31,0.34,0.02000001,6.2500033,45.0,6360,0.39990834472656256,False,REGULAR,USD,2025-11-21,P,2025-10-06
AAPL251121P00200000,2025-10-06 19:20:32+00:00,200.0,0.41,0.39,0.41,0.00999999,2.4999976,314.0,15924,0.3803772900390625,False,REGULAR,USD,2025-11-21,P,2025-10-06
AAPL251121P00205000,2025-10-06 19:44:19+00:00,205.0,0.5,0.48,0.5,0.00999999,2.0408144,169.0,4617,0.36133451171875,False,REGULAR,USD,2025-11-21,P,2025-10-06
AAPL251121P00210000,2025-10-06 19:44:19+00:00,210.0,0.62,0.61,0.63,0.00999999,1.6393427,161.0,14810,0.34448897705078124,False,REGULAR,USD,2025-11-21,P,2025-10-06
AAPL251121P00215000,2025-10-06 18:23:26+00:00,215.0,0.86,0.78,0.81,0.06999999,8.860758,92.0,8973,0.32910827148437494,False,REGULAR,USD,2025-11-21,P,2025-10-06
AAPL251121P00220000,2025-10-06 19:15:25+00:00,220.0,1.04,1.03,1.06,0.049999952,5.0505004,706.0,9784,0.3147041186523437,False,REGULAR,USD,2025-11-21,P,2025-10-06
AAPL251121P00225000,2025-10-06 18:54:52+00:00,225.0,1.43,1.37,1.4,0.099999905,7.51879,399.0,6152,0.3012765185546875,False,REGULAR,USD,2025-11-21,P,2025-10-06
AAPL251121P00230000,2025-10-06 19:48:32+00:00,230.0,1.85,1.84,1.89,0.060000062,3.3519588,510.0,13192,0.2898630584716796,False,REGULAR,USD,2025-11-21,P,2025-10-06
AAPL251121P00235000,2025-10-06 19:45:20+00:00,235.0,2.53,2.51,2.56,0.12999988,5.4166613,387.0,7690,0.2794261511230468,False,REGULAR,USD,2025-11-21,P,2025-10-06
AAPL251121P00240000,2025-10-06 19:50:29+00:00,240.0,3.43,3.4,3.5,0.23000002,7.1875005,991.0,12116,0.2711254528808594,False,REGULAR,USD,2025-11-21,P,2025-10-06
AAPL251121P00245000,2025-10-06 19:54:49+00:00,245.0,4.55,4.6,4.7,0.20000029,4.5977077,136.0,6067,0.262275443725586,False,REGULAR,USD,2025-11-21,P,2025-10-06
AAPL251121P00250000,2025-10-06 19:59:55+00:00,250.0,6.2,6.2,6.3,0.38999987,6.712562,1749.0,18666,0.2555616436767578,False,REGULAR,USD,2025-11-21,P,2025-10-06
AAPL251121P00255000,2025-10-06 19:40:17+00:00,255.0,8.1,8.15,8.25,0.40000057,5.194813,576.0,3720,0.2477492218017578,False,REGULAR,USD,2025-11-21,P,2025-10-06
AAPL251121P00260000,2025-10-06 19:44:14+00:00,260.0,10.55,10.55,10.7,0.6999998,7.106597,223.0,1785,0.2420730090332031,True,REGULAR,USD,2025-11-21,P,2025-10-06
AAPL251121P00265000,2025-10-06 16:43:37+00:00,265.0,13.63,13.45,13.6,1.21,9.742351,17.0,524,0.2366409344482422,True,REGULAR,USD,2025-11-21,P,2025-10-06
AAPL251121P00270000,2025-10-06 19:50:56+00:00,270.0,16.52,16.75,16.9,0.48999977,3.056767,5.0,161,0.23011023803710937,True,REGULAR,USD,2025-11-21,P,2025-10-06
AAPL251121P00275000,2025-10-06 19:50:56+00:00,275.0,20.24,20.4,20.75,1.2399998,6.5263147,3.0,153,0.22876747802734376,True,REGULAR,USD,2025-11-21,P,2025-10-06
AAPL251121P00280000,2025-10-06 18:58:59+00:00,280.0,25.06,24.5,24.8,2.119999,9.241495,26.0,254,0.222114712524414,True,REGULAR,USD,2025-11-21,P,2025-10-06
AAPL251121P00285000,2025-10-03 18:27:12+00:00,285.0,28.74,28.75,29.1,1.4300003,5.2361784,21.0,63,0.2117998742675781,True,REGULAR,USD,2025-11-21,P,2025-10-06
AAPL251121P00290000,2025-10-06 19:44:09+00:00,290.0,33.39,33.3,33.9,-2.2600021,-6.3394165,101.0,3,0.22217574707031246,True,REGULAR,USD,2025-11-21,P,2025-10-06
AAPL251121P00300000,2025-10-06 17:44:55+00:00,300.0,44.1,42.95,43.85,2.5,6.0096154,1.0,1,0.26367923828125,True,REGULAR,USD,2025-11-21,P,2025-10-06
AAPL251121P00305000,2025-07-10 19:50:00+00:00,305.0,92.7,48.75,50.45,0.0,0.0,1.0,0,0.3948424774169922,True,REGULAR,USD,2025-11-21,P,2025-10-06
AAPL251121P00315000,2025-08-20 19:50:00+00:00,315.0,88.2,58.8,60.45,0.0,0.0,,0,0.44507390869140623,True,REGULAR,USD,2025-11-21,P,2025-10-06
AAPL251121P00325000,2025-07-07 13:33:28+00:00,325.0,109.82,68.8,70.45,0.0,0.0,,0,0.49219257812500006,True,REGULAR,USD,2025-11-21,P,2025-10-06
AAPL251121P00335000,2025-08-26 19:54:30+00:00,335.0,107.0,78.8,80.45,0.0,0.0,,0,0.5366257275390626,True,REGULAR,USD,2025-11-21,P,2025-10-06
AAPL251121P00345000,2025-09-11 19:50:00+00:00,345.0,114.9,87.8,89.05,0.0,0.0,,0,0.4633842724609375,True,REGULAR,USD,2025-11-21,P,2025-10-06
AAPL251219C00005000,2025-10-06 19:23:59+00:00,5.0,251.32,250.95,252.75,-2.8899994,-1.1368551,1.0,194,3.7578131054687502,True,REGULAR,USD,2025-12-19,C,2025-10-06
AAPL251219C00010000,2025-09-22 14:25:25+00:00,10.0,242.53,245.7,247.35,0.0,0.0,59.0,78,3.707031982421875,True,REGULAR,USD,2025-12-19,C,2025-10-06
AAPL251219C00015000,2025-09-15 13:47:43+00:00,15.0,220.42,240.9,242.85,0.0,0.0,1.0,14,2.6328159179687503,True,REGULAR,USD,2025-12-19,C,2025-10-06
